4.02	1.6	6.485	73.1
2.98	1.4	5.875	73
2	1.21	5.29	73
1.01	1	4.71	72.8
0	0.8	4.08	72.4
9	2.54	9.41	80.1
8.02	2.34	8.841	80.3
6.99	2.19	8.234	80.3
6	1.99	7.649	80.3
4.98	1.78	7.051	80
13.99	3.6	12.366	89.4
13	3.4	11.776	90
12	3.2	11.186	90.3
10.99	3	10.598	90.5
10	2.75	10.003	90.4
18.98	4.5	15.36	100.3
17.99	4.3	14.77	101.4
17.01	4.105	14.19	102.3
16.02	3.91	13.595	102.7
15.02	3.72	13.001	103
