% Starttime: 2/7/2019   6:39:56 PM
%time|P01|P1|Patm|T01
0.000	4.854353E-1	5.267560E-3	1.462634E+1	6.963763E+1
0.019	6.992580E-1	5.267560E-3	1.462634E+1	6.964029E+1
0.040	6.356891E-1	1.053724E-2	1.462634E+1	6.963773E+1
0.059	4.074189E-1	5.267560E-3	1.462634E+1	6.963766E+1
0.080	-2.918391E-1	1.053724E-2	1.462634E+1	6.963696E+1
0.099	-1.733698E-2	1.053724E-2	1.462634E+1	6.964105E+1
0.120	4.680983E-1	1.053724E-2	1.462634E+1	6.964108E+1
0.139	2.889496E-1	5.267560E-3	1.462634E+1	6.964001E+1
0.160	3.496290E-1	1.053724E-2	1.462634E+1	6.964120E+1
0.180	-3.669660E-1	5.267560E-3	1.462634E+1	6.964136E+1
0.200	-8.668488E-2	1.580691E-2	1.462634E+1	6.964273E+1
0.219	4.680983E-1	2.634627E-2	1.462634E+1	6.964478E+1
0.240	4.825458E-1	5.796432E-2	1.462634E+1	6.964304E+1
0.260	2.427177E-1	8.431274E-2	1.462634E+1	6.964355E+1
0.280	8.668488E-2	9.485209E-2	1.462634E+1	6.964380E+1
0.300	3.091761E-1	8.958241E-2	1.462634E+1	6.964520E+1
0.320	5.952361E-1	6.850371E-2	1.462634E+1	6.964633E+1
0.340	6.241311E-1	3.688562E-2	1.462634E+1	6.964441E+1
0.359	3.294025E-1	5.267560E-3	1.462634E+1	6.964548E+1
0.380	-2.716126E-1	0.000000E+0	1.462634E+1	6.964301E+1
0.400	-3.149550E-1	1.580691E-2	1.462634E+1	6.964618E+1
0.420	4.420929E-1	3.161594E-2	1.462634E+1	6.964728E+1
0.440	5.490042E-1	5.269465E-2	1.462634E+1	6.964337E+1
0.459	5.461147E-1	4.742497E-2	1.462634E+1	6.964450E+1
0.480	1.647013E-1	2.634627E-2	1.462634E+1	6.964301E+1
0.500	5.634517E-1	-5.266428E-3	1.462634E+1	6.964517E+1
0.520	9.593126E-1	-4.739782E-2	1.462634E+1	6.964658E+1
0.540	7.917219E-1	-8.426276E-2	1.462634E+1	6.964246E+1
0.560	4.969933E-1	-9.479561E-2	1.462634E+1	6.964120E+1
0.579	2.716126E-1	-1.211277E-1	1.462634E+1	6.964255E+1
0.600	6.154626E-1	-1.211277E-1	1.462634E+1	6.964249E+1
0.619	8.437328E-1	-1.369270E-1	1.462634E+1	6.964316E+1
0.639	1.077782E+0	-1.632591E-1	1.462634E+1	6.964206E+1
0.660	8.726277E-1	-1.948577E-1	1.462634E+1	6.964157E+1
0.679	5.952361E-1	-2.369891E-1	1.462634E+1	6.964087E+1
0.699	9.882076E-1	-2.791205E-1	1.462634E+1	6.964224E+1
0.720	1.291605E+0	-3.001862E-1	1.462634E+1	6.964297E+1
0.740	1.421632E+0	-3.528504E-1	1.462634E+1	6.964041E+1
0.760	1.103787E+0	-3.791825E-1	1.462634E+1	6.964005E+1
0.779	1.129793E+0	-4.213139E-1	1.462634E+1	6.963925E+1
0.799	1.349395E+0	-4.739781E-1	1.462634E+1	6.964056E+1
0.819	1.863725E+0	-5.055767E-1	1.462634E+1	6.964426E+1
0.840	2.048653E+0	-5.371752E-1	1.462634E+1	6.963953E+1
0.860	2.141116E+0	-5.424416E-1	1.462634E+1	6.963971E+1
0.879	2.054432E+0	-5.635073E-1	1.462634E+1	6.963916E+1
0.899	2.476298E+0	-6.267045E-1	1.462634E+1	6.963940E+1
0.919	3.126435E+0	-6.425036E-1	1.462634E+1	6.964288E+1
0.939	3.594533E+0	-7.320329E-1	1.462634E+1	6.963965E+1
0.959	3.637875E+0	-8.531606E-1	1.462634E+1	6.964023E+1
0.979	3.808356E+0	-9.426898E-1	1.462634E+1	6.963947E+1
0.999	4.415150E+0	-1.005887E+0	1.462634E+1	6.964120E+1
1.019	5.071065E+0	-1.053285E+0	1.462634E+1	6.964267E+1
1.039	5.536274E+0	-1.195478E+0	1.462634E+1	6.964093E+1
1.059	5.741428E+0	-1.406135E+0	1.462634E+1	6.963834E+1
1.079	5.966809E+0	-1.516730E+0	1.462634E+1	6.964038E+1
1.100	6.582272E+0	-1.616792E+0	1.462634E+1	6.964337E+1
1.119	7.373993E+0	-1.827449E+0	1.462634E+1	6.964325E+1
1.139	7.807418E+0	-1.969643E+0	1.462634E+1	6.964011E+1
1.159	8.029909E+0	-2.011774E+0	1.462634E+1	6.964154E+1
1.179	8.053025E+0	-2.243497E+0	1.462634E+1	6.964166E+1
1.199	8.677156E+0	-2.354092E+0	1.462634E+1	6.964197E+1
1.219	9.607574E+0	-2.612146E+0	1.462634E+1	6.964386E+1
1.239	9.879186E+0	-2.822803E+0	1.462634E+1	6.964340E+1
1.259	1.018836E+1	-2.912333E+0	1.462634E+1	6.964236E+1
1.279	1.020570E+1	-3.149322E+0	1.462634E+1	6.964569E+1
1.299	1.089629E+1	-3.402110E+0	1.462634E+1	6.964703E+1
1.325	1.153776E+1	-3.607501E+0	1.462634E+1	6.965265E+1
1.343	1.186427E+1	-3.728628E+0	1.462634E+1	6.964978E+1
1.359	1.230347E+1	-3.912953E+0	1.462634E+1	6.965369E+1
