0.5		4.634
1		4.921
1.51	5.356
2.01	5.774
2.49	6.165
3.02	6.614
3.48	6.989
4		7.440
4.49	7.824
4.99	8.269
5.53	8.625
5.98	8.730
6.47	8.688
6.97	8.679
7.48	8.721
8.02	8.854
8.51	8.788
9		8.882
9.47	9.059
10		9.452
10.44	9.763
10.98	10.060
11.49	10.221
12.02	10.345
12.49	10.529
13.01	10.829
13.52	11.075
13.97	11.333
14.52	11.683
15.07	11.881
