1.02	4.951833333
1.52	5.375483333
2.01	5.784
2.51	6.191166667
3.04	6.651833333
3.49	7.016333333
4.02	7.446166667
4.47	7.840333333
5.02	8.2842
5.49	8.632
5.98	8.847833333
6.47	8.785666667
7		8.879666667
7.52	8.5665
7.96	8.756333333
8.5		8.695
9.03	8.976333333
9.47	9.145
10.01	9.336833333
10.52	9.747333333
11		9.975166667
11.5	10.22266667
12.02	10.42866667
12.52	10.78266667
12.99	10.90066667
13.5	11.023
14.04	11.26116667
14.48	11.60533333
15.05	11.91816667
