0.52	4.52
1.05	4.97
1.55	5.39
2	5.76
2.51	6.19
3.02	6.61
3.5	7.02
4.02	7.44
4.51	7.84
5	8.25
5.52	8.65
6.05	8.9
6.49	8.75
7	8.87
7.48	8.75
7.99	8.76
8.52	8.62
9.02	8.8
9.5	9.1
10.02	9.42
10.48	9.65
10.96	9.89
11.55	10.28
12.06	10.24
12.55	10.65
12.99	10.76
13.53	11.08
14.06	11.33
14.54	11.63
14.99	11.73
