% Starttime: 1/24/2019   5:38:29 PM
%time|P01|P1|P02|Patm|T01
0.000	-3.554080E-1	0.000000E+0	1.067847E-2	1.448324E+1	7.085849E+1
0.020	-3.582975E-1	4.470348E-7	5.338192E-3	1.448324E+1	7.086115E+1
0.039	-1.618118E-1	4.470348E-7	5.338192E-3	1.448324E+1	7.086301E+1
0.060	0.000000E+0	-5.265743E-3	5.338728E-3	1.448324E+1	7.086212E+1
0.080	-1.184693E-1	0.000000E+0	5.338728E-3	1.448324E+1	7.086176E+1
0.100	-5.172198E-1	0.000000E+0	1.067847E-2	1.448324E+1	7.086127E+1
0.120	-3.091761E-1	-5.265743E-3	5.338728E-3	1.448324E+1	7.086386E+1
0.140	8.379538E-2	0.000000E+0	1.067847E-2	1.448324E+1	7.086380E+1
0.160	8.668488E-3	4.470348E-7	1.067847E-2	1.448324E+1	7.086172E+1
0.179	-2.340492E-1	0.000000E+0	5.338728E-3	1.448324E+1	7.086133E+1
0.200	-6.096836E-1	0.000000E+0	1.067847E-2	1.448324E+1	7.085828E+1
0.219	-4.247559E-1	1.053602E-2	5.338728E-3	1.448324E+1	7.085956E+1
0.239	-1.011324E-1	3.687611E-2	5.338728E-3	1.448324E+1	7.085873E+1
0.259	1.040219E-1	7.902026E-2	1.601827E-2	1.448324E+1	7.085654E+1
0.279	-3.756345E-2	1.158967E-1	4.271716E-2	1.448324E+1	7.085361E+1
0.299	-1.935962E-1	1.317008E-1	6.407627E-2	1.448324E+1	7.085007E+1
0.320	-2.398282E-1	1.106284E-1	8.543539E-2	1.448324E+1	7.085037E+1
0.339	2.311597E-2	7.375261E-2	1.014547E-1	1.448324E+1	7.084784E+1
0.360	-2.860601E-1	2.107248E-2	1.067945E-1	1.448324E+1	7.084354E+1
0.379	-6.559156E-1	4.470348E-7	1.014543E-1	1.448324E+1	7.083893E+1
0.399	-6.501366E-1	-1.579875E-2	1.067941E-1	1.448324E+1	7.083469E+1
0.419	-4.305349E-1	5.268008E-3	1.014543E-1	1.448324E+1	7.083243E+1
0.439	5.778992E-2	3.687611E-2	1.174740E-1	1.448324E+1	7.082831E+1
0.459	3.207340E-1	5.268016E-2	1.441729E-1	1.448324E+1	7.082169E+1
0.479	2.456071E-1	4.741216E-2	1.708718E-1	1.448324E+1	7.081662E+1
0.499	-1.300273E-1	1.580447E-2	2.135897E-1	1.448324E+1	7.080994E+1
0.520	8.668488E-2	-5.266431E-2	2.509682E-1	1.448324E+1	7.080661E+1
0.540	3.236235E-1	-1.316620E-1	2.883469E-1	1.448324E+1	7.080145E+1
0.560	4.709878E-1	-1.948601E-1	3.097061E-1	1.448324E+1	7.079306E+1
0.580	2.976181E-1	-2.475252E-1	3.417447E-1	1.448324E+1	7.078757E+1
0.599	-1.531433E-1	-2.791242E-1	3.737834E-1	1.448324E+1	7.077988E+1
0.620	1.329168E-1	-2.949238E-1	4.058221E-1	1.448324E+1	7.077530E+1
0.639	4.998828E-1	-3.212563E-1	4.432005E-1	1.448324E+1	7.077167E+1
0.660	8.119483E-1	-3.528554E-1	4.805790E-1	1.448324E+1	7.076254E+1
0.679	6.790315E-1	-3.844544E-1	5.339767E-1	1.448324E+1	7.075723E+1
0.700	3.785240E-1	-4.318530E-1	5.766950E-1	1.448324E+1	7.075104E+1
0.720	5.547832E-1	-5.055841E-1	6.407724E-1	1.448324E+1	7.074911E+1
0.740	1.040219E+0	-5.266501E-1	6.995100E-1	1.448324E+1	7.074387E+1
0.760	1.176025E+0	-6.161808E-1	7.529078E-1	1.448324E+1	7.073840E+1
0.780	1.135572E+0	-6.477799E-1	8.116454E-1	1.448324E+1	7.073410E+1
0.799	8.870752E-1	-7.057115E-1	8.757225E-1	1.448324E+1	7.072849E+1
0.819	1.121124E+0	-7.425771E-1	9.664988E-1	1.448324E+1	7.072852E+1
0.839	1.571886E+0	-7.478436E-1	1.051935E+0	1.448324E+1	7.072562E+1
0.860	1.985084E+0	-9.005723E-1	1.142711E+0	1.448324E+1	7.072189E+1
0.880	1.915736E+0	-9.058388E-1	1.244167E+0	1.448324E+1	7.071964E+1
0.899	1.898399E+0	-9.479710E-1	1.340283E+0	1.448324E+1	7.071707E+1
0.920	2.317376E+0	-9.637705E-1	1.447079E+0	1.448324E+1	7.071841E+1
0.940	2.999297E+0	-1.137565E+0	1.548535E+0	1.448324E+1	7.071912E+1
0.960	3.484732E+0	-1.237629E+0	1.655330E+0	1.448324E+1	7.071802E+1
0.979	3.666770E+0	-1.406157E+0	1.783485E+0	1.448324E+1	7.071710E+1
