% Starttime: 1/24/2019   5:32:36 PM
%time|P01|P1|P02|Patm|T01
0.000	3.033971E-1	0.000000E+0	5.337000E-3	1.448324E+1	7.166452E+1
0.020	2.253807E-1	-5.264401E-3	-5.339801E-3	1.448324E+1	7.165942E+1
0.040	-1.589223E-1	0.000000E+0	0.000000E+0	1.448324E+1	7.165921E+1
0.060	-4.305349E-1	0.000000E+0	-5.338371E-3	1.448324E+1	7.165866E+1
0.080	-2.658336E-1	0.000000E+0	0.000000E+0	1.448324E+1	7.166153E+1
0.100	-8.668488E-3	0.000000E+0	-5.338371E-3	1.448324E+1	7.166354E+1
0.120	6.645840E-2	-5.264401E-3	-1.370907E-6	1.448324E+1	7.166452E+1
0.140	-1.935962E-1	0.000000E+0	0.000000E+0	1.448324E+1	7.166776E+1
0.160	-6.645840E-1	5.268067E-3	0.000000E+0	1.448324E+1	7.167087E+1
0.180	-4.854353E-1	-5.264401E-3	0.000000E+0	1.448324E+1	7.167731E+1
0.200	-1.155798E-1	0.000000E+0	0.000000E+0	1.448324E+1	7.168365E+1
0.220	1.358063E-1	0.000000E+0	0.000000E+0	1.448324E+1	7.168683E+1
0.240	-1.271378E-1	1.580417E-2	0.000000E+0	1.448324E+1	7.169330E+1
0.260	-6.877000E-1	3.687641E-2	5.338371E-3	1.448324E+1	7.169876E+1
0.280	-3.351815E-1	8.428892E-2	1.601517E-2	1.448324E+1	7.170770E+1
0.301	4.103084E-1	1.264334E-1	3.736734E-2	1.448324E+1	7.171591E+1
0.320	1.820382E-1	1.264334E-1	5.872092E-2	1.448324E+1	7.172076E+1
0.340	-2.600546E-2	1.053615E-1	8.007449E-2	1.448324E+1	7.172766E+1
0.360	-3.958609E-1	5.268058E-2	9.609115E-2	1.448324E+1	7.173355E+1
0.380	-3.900819E-1	1.053610E-2	9.609115E-2	1.448324E+1	7.174277E+1
0.400	4.623193E-2	-1.579407E-2	9.075275E-2	1.448324E+1	7.174973E+1
0.420	7.801639E-2	-1.579407E-2	9.075275E-2	1.448324E+1	7.175287E+1
0.440	-6.067941E-2	1.053610E-2	9.608966E-2	1.448324E+1	7.175879E+1
0.460	-1.589223E-1	3.687641E-2	1.174432E-1	1.448324E+1	7.176318E+1
0.480	-5.778992E-2	5.268058E-2	1.387968E-1	1.448324E+1	7.176974E+1
0.501	5.518937E-1	4.741290E-2	1.815040E-1	1.448324E+1	7.177539E+1
0.520	4.767668E-1	-5.264401E-3	2.188727E-1	1.448324E+1	7.177695E+1
0.540	4.131979E-1	-8.950189E-2	2.509030E-1	1.448324E+1	7.177820E+1
0.560	-9.824286E-2	-1.632097E-1	2.829334E-1	1.448324E+1	7.178006E+1
0.580	-5.923466E-1	-2.158582E-1	3.042870E-1	1.448324E+1	7.178375E+1
0.600	1.098008E-1	-2.579769E-1	3.363173E-1	1.448324E+1	7.178531E+1
0.620	5.576727E-1	-2.790363E-1	3.683494E-1	1.448324E+1	7.178409E+1
0.640	4.507614E-1	-3.000956E-1	4.057182E-1	1.448324E+1	7.178430E+1
0.660	1.993752E-1	-3.316847E-1	4.484254E-1	1.448324E+1	7.178220E+1
0.680	3.698555E-1	-3.790683E-1	4.857923E-1	1.448324E+1	7.178378E+1
0.700	7.454899E-1	-4.264520E-1	5.338379E-1	1.448324E+1	7.178287E+1
0.720	1.054666E+0	-4.948949E-1	5.818853E-1	1.448324E+1	7.177783E+1
0.740	8.784067E-1	-5.317488E-1	6.352693E-1	1.448324E+1	7.177664E+1
0.760	5.490042E-1	-6.159863E-1	6.939896E-1	1.448324E+1	7.177155E+1
0.780	6.848105E-1	-6.738996E-1	7.580503E-1	1.448324E+1	7.177081E+1
0.800	1.150019E+0	-7.212832E-1	8.274494E-1	1.448324E+1	7.176721E+1
0.821	1.381179E+0	-8.213153E-1	8.968508E-1	1.448324E+1	7.176337E+1
0.840	1.433190E+0	-8.265801E-1	9.715860E-1	1.448324E+1	7.175867E+1
0.860	1.060445E+0	-8.897582E-1	1.051662E+0	1.448324E+1	7.175415E+1
0.880	1.323389E+0	-9.213473E-1	1.142415E+0	1.448324E+1	7.175424E+1
0.900	1.808824E+0	-1.026644E+0	1.233167E+0	1.448324E+1	7.174847E+1
0.920	2.204685E+0	-1.095087E+0	1.329258E+0	1.448324E+1	7.174680E+1
0.940	2.161343E+0	-1.168795E+0	1.430688E+0	1.448324E+1	7.174506E+1
0.960	2.077548E+0	-1.247768E+0	1.526779E+0	1.448324E+1	7.174173E+1
0.980	2.398282E+0	-1.263562E+0	1.628208E+0	1.448324E+1	7.174210E+1
1.000	3.146661E+0	-1.368859E+0	1.740318E+0	1.448324E+1	7.174310E+1
1.020	3.614759E+0	-1.511010E+0	1.863101E+0	1.448324E+1	7.174075E+1
1.040	3.897930E+0	-1.821636E+0	1.985880E+0	1.448324E+1	7.173962E+1
1.060	3.869035E+0	-2.048024E+0	2.124679E+0	1.448324E+1	7.174152E+1
1.080	4.354470E+0	-2.269147E+0	2.258142E+0	1.448324E+1	7.174637E+1
1.100	5.013275E+0	-2.553449E+0	2.386264E+0	1.448324E+1	7.175031E+1
1.120	5.724091E+0	-2.906193E+0	2.535739E+0	1.448324E+1	7.175299E+1
1.140	6.062162E+0	-3.243144E+0	2.679872E+0	1.448324E+1	7.175653E+1
1.160	5.987035E+0	-3.606418E+0	2.802655E+0	1.448324E+1	7.176083E+1
1.180	6.484029E+0	-4.217140E+0	2.920099E+0	1.448324E+1	7.176840E+1
