% Starttime: 1/24/2019   6:02:05 PM
%time|P01|P1|P02|Patm|T01
0.000	9.824286E-2	-5.269378E-3	0.000000E+0	1.448324E+1	6.776074E+1
0.020	-3.178445E-1	-5.269378E-3	0.000000E+0	1.448324E+1	6.775891E+1
0.040	-4.420929E-1	-5.269378E-3	0.000000E+0	1.448324E+1	6.776157E+1
0.060	-1.242483E-1	-5.268723E-3	0.000000E+0	1.448324E+1	6.776132E+1
0.080	1.184693E-1	-5.268723E-3	-5.339742E-3	1.448324E+1	6.776047E+1
0.099	-1.386958E-1	-5.269378E-3	0.000000E+0	1.448324E+1	6.775922E+1
0.119	-4.941038E-1	-5.269378E-3	0.000000E+0	1.448324E+1	6.775861E+1
0.139	-4.420929E-1	-5.269378E-3	0.000000E+0	1.448324E+1	6.775937E+1
0.159	-2.484966E-1	-5.269378E-3	0.000000E+0	1.448324E+1	6.775848E+1
0.179	-2.311597E-2	-5.269378E-3	0.000000E+0	1.448324E+1	6.775806E+1
0.199	5.778992E-3	5.269408E-3	0.000000E+0	1.448324E+1	6.775540E+1
0.220	-4.738773E-1	1.580817E-2	0.000000E+0	1.448324E+1	6.775275E+1
0.239	-3.843029E-1	5.796325E-2	1.067948E-2	1.448324E+1	6.775366E+1
0.260	-8.668488E-3	8.957958E-2	3.203851E-2	1.448324E+1	6.775287E+1
0.279	3.322920E-1	1.211959E-1	4.271799E-2	1.448324E+1	6.775159E+1
0.299	1.473643E-1	1.106571E-1	6.407699E-2	1.448324E+1	6.774875E+1
0.319	-2.802811E-1	7.377142E-2	8.009624E-2	1.448324E+1	6.774634E+1
0.339	-3.438500E-1	4.215512E-2	8.543599E-2	1.448324E+1	6.774683E+1
0.359	-7.801639E-2	-5.269378E-3	9.077573E-2	1.448324E+1	6.774588E+1
0.379	3.814135E-1	-1.580197E-2	9.611550E-2	1.448324E+1	6.774481E+1
0.400	2.600546E-2	-1.580197E-2	1.014552E-1	1.448324E+1	6.774286E+1
0.419	-1.531433E-1	0.000000E+0	1.067950E-1	1.448324E+1	6.773932E+1
0.439	-1.704803E-1	3.161633E-2	1.228142E-1	1.448324E+1	6.774072E+1
0.459	9.824286E-2	3.688571E-2	1.548527E-1	1.448324E+1	6.774011E+1
0.479	7.397109E-1	1.580817E-2	1.922310E-1	1.448324E+1	6.774045E+1
0.499	6.848105E-1	-3.686792E-2	2.349490E-1	1.448324E+1	6.773862E+1
0.519	8.668488E-2	-1.053322E-1	2.723277E-1	1.448324E+1	6.773618E+1
0.540	1.791487E-1	-1.474640E-1	3.150453E-1	1.448324E+1	6.773792E+1
0.559	5.027723E-1	-2.106618E-1	3.470837E-1	1.448324E+1	6.773792E+1
0.579	7.079265E-1	-2.475271E-1	3.844620E-1	1.448324E+1	6.773792E+1
0.599	7.512689E-1	-2.527937E-1	4.325198E-1	1.448324E+1	6.773654E+1
