% Starttime: 1/24/2019   6:57:45 PM
%time|P01|P1|P02|Patm|T01
0.000	1.415853E-1	-1.053947E-2	5.341530E-3	1.448324E+1	6.652597E+1
0.019	2.600546E-2	-5.269736E-3	-5.341530E-3	1.448324E+1	6.651828E+1
0.039	1.531433E-1	-5.269736E-3	-5.341530E-3	1.448324E+1	6.651074E+1
0.060	5.952361E-1	-1.053947E-2	0.000000E+0	1.448324E+1	6.650354E+1
0.079	3.582975E-1	-5.269736E-3	-5.341530E-3	1.448324E+1	6.649362E+1
0.100	3.756345E-2	-5.269736E-3	-5.341530E-3	1.448324E+1	6.648590E+1
0.119	-7.223740E-2	-5.269736E-3	-1.068139E-2	1.448324E+1	6.647888E+1
0.140	2.109332E-1	-1.053947E-2	-5.341530E-3	1.448324E+1	6.647125E+1
0.160	2.224912E-1	-5.269736E-3	-5.340338E-3	1.448324E+1	6.646283E+1
0.180	2.831706E-1	-5.269736E-3	-5.341530E-3	1.448324E+1	6.644998E+1
0.199	-5.778992E-2	-5.269736E-3	-5.341530E-3	1.448324E+1	6.643823E+1
0.219	-2.311597E-2	5.269766E-3	1.192093E-6	1.448324E+1	6.642905E+1
0.239	3.207340E-1	3.688821E-2	5.342722E-3	1.448324E+1	6.641620E+1
0.259	7.108160E-1	6.850666E-2	1.068425E-2	1.448324E+1	6.640399E+1
0.279	8.206168E-1	7.377639E-2	2.670890E-2	1.448324E+1	6.638739E+1
0.299	6.992580E-1	4.742768E-2	3.739196E-2	1.448324E+1	6.636984E+1
0.319	-2.600546E-2	2.634871E-2	4.273224E-2	1.448324E+1	6.635480E+1
0.340	9.390862E-1	1.580924E-2	3.739196E-2	1.448324E+1	6.633713E+1
0.359	1.805935E+0	5.269766E-3	4.807502E-2	1.448324E+1	6.632104E+1
0.380	2.034205E+0	-5.269736E-3	4.273224E-2	1.448324E+1	6.630048E+1
0.400	2.132448E+0	0.000000E+0	4.807502E-2	1.448324E+1	6.628113E+1
0.419	2.456071E+0	-1.053947E-2	4.273349E-2	1.448324E+1	6.626379E+1
0.440	3.302694E+0	-1.053947E-2	3.739196E-2	1.448324E+1	6.624609E+1
0.459	4.270675E+0	-1.580685E-2	4.273349E-2	1.448324E+1	6.622726E+1
0.479	5.085513E+0	-2.107492E-2	4.273349E-2	1.448324E+1	6.620721E+1
0.499	5.677859E+0	-1.053947E-2	3.739196E-2	1.448324E+1	6.618942E+1
0.519	6.368449E+0	-2.107492E-2	3.739196E-2	1.448324E+1	6.617285E+1
0.539	7.492463E+0	-2.107492E-2	3.739196E-2	1.448324E+1	6.615735E+1
0.559	9.009448E+0	-1.053947E-2	4.273349E-2	1.448324E+1	6.614182E+1
0.579	1.001210E+1	-3.687918E-2	3.205043E-2	1.448324E+1	6.612524E+1
0.599	1.085295E+1	-4.214728E-2	3.739196E-2	1.448324E+1	6.611249E+1
0.619	1.166201E+1	-1.580685E-2	3.739196E-2	1.448324E+1	6.610074E+1
0.639	1.302874E+1	-5.268341E-2	4.273349E-2	1.448324E+1	6.609250E+1
0.659	1.468153E+1	-4.741538E-2	4.807383E-2	1.448324E+1	6.608267E+1
0.679	1.577087E+1	-4.741538E-2	5.341536E-2	1.448324E+1	6.607166E+1
0.699	1.666661E+1	-7.375574E-2	5.875811E-2	1.448324E+1	6.606595E+1
