% Starttime: 2/7/2019   7:14:33 PM
%time|P01|P1|Patm|T01
0.000	4.131979E-1	0.000000E+0	1.462634E+1	6.965207E+1
0.019	6.877000E-1	0.000000E+0	1.462634E+1	6.965503E+1
0.039	-4.334244E-2	-5.269825E-3	1.462634E+1	6.965686E+1
0.059	-3.207340E-1	-5.269825E-3	1.462634E+1	6.965674E+1
0.080	-3.091761E-1	-5.269825E-3	1.462634E+1	6.966083E+1
0.100	-1.011324E-1	0.000000E+0	1.462634E+1	6.966254E+1
0.120	2.745021E-1	0.000000E+0	1.462634E+1	6.966492E+1
0.140	1.647013E-1	0.000000E+0	1.462634E+1	6.966345E+1
0.160	-2.802811E-1	0.000000E+0	1.462634E+1	6.966272E+1
0.179	-3.640765E-1	0.000000E+0	1.462634E+1	6.966559E+1
0.200	4.045294E-2	0.000000E+0	1.462634E+1	6.966440E+1
0.220	3.756345E-1	1.580948E-2	1.462634E+1	6.966483E+1
0.240	8.668488E-2	4.215857E-2	1.462634E+1	6.966315E+1
0.260	-2.918391E-1	7.377750E-2	1.462634E+1	6.966077E+1
0.280	6.934790E-2	8.431715E-2	1.462634E+1	6.966098E+1
0.299	2.600546E-2	7.377750E-2	1.462634E+1	6.966141E+1
0.319	-4.449824E-1	5.796805E-2	1.462634E+1	6.965897E+1
0.340	-1.820382E-1	2.634910E-2	1.462634E+1	6.965646E+1
0.360	-2.658336E-1	0.000000E+0	1.462634E+1	6.965274E+1
0.380	-3.091761E-1	0.000000E+0	1.462634E+1	6.965256E+1
0.400	5.490042E-2	1.580948E-2	1.462634E+1	6.965033E+1
0.420	4.565403E-1	2.634910E-2	1.462634E+1	6.964841E+1
0.440	1.907067E-1	4.215857E-2	1.462634E+1	6.964520E+1
0.459	6.356891E-2	5.269822E-2	1.462634E+1	6.964178E+1
0.480	-4.045294E-2	3.161892E-2	1.462634E+1	6.964072E+1
0.500	3.409605E-1	-5.269170E-3	1.462634E+1	6.963940E+1
0.520	4.074189E-1	-4.213417E-2	1.462634E+1	6.963824E+1
0.540	3.814135E-1	-7.373258E-2	1.462634E+1	6.963574E+1
0.560	-1.878172E-1	-8.953175E-2	1.462634E+1	6.963226E+1
0.579	-2.022647E-2	-1.000645E-1	1.462634E+1	6.963306E+1
0.600	3.033971E-1	-1.000645E-1	1.462634E+1	6.963336E+1
0.620	6.039046E-1	-1.158637E-1	1.462634E+1	6.963193E+1
0.640	3.900819E-1	-1.316629E-1	1.462634E+1	6.963049E+1
0.659	1.271378E-1	-1.579949E-1	1.462634E+1	6.962802E+1
0.680	6.645840E-2	-2.001260E-1	1.462634E+1	6.963046E+1
0.700	5.518937E-1	-2.264580E-1	1.462634E+1	6.962924E+1
0.719	8.524013E-1	-2.527900E-1	1.462634E+1	6.962897E+1
0.740	6.905895E-1	-2.949212E-1	1.462634E+1	6.962982E+1
0.759	2.196017E-1	-3.054540E-1	1.462634E+1	6.962793E+1
0.780	2.716126E-1	-3.370523E-1	1.462634E+1	6.963223E+1
0.800	7.223740E-1	-3.423187E-1	1.462634E+1	6.963303E+1
0.820	9.824286E-1	-3.739171E-1	1.462634E+1	6.963254E+1
0.840	8.263958E-1	-4.055155E-1	1.462634E+1	6.963281E+1
0.859	6.327996E-1	-4.213146E-1	1.462634E+1	6.963245E+1
0.880	6.385786E-1	-4.792450E-1	1.462634E+1	6.963376E+1
0.899	9.015227E-1	-5.108434E-1	1.462634E+1	6.963632E+1
0.920	1.254041E+0	-5.582409E-1	1.462634E+1	6.963940E+1
0.940	1.066224E+0	-6.109048E-1	1.462634E+1	6.963824E+1
0.959	9.015227E-1	-6.477696E-1	1.462634E+1	6.963675E+1
0.979	1.028661E+0	-6.846344E-1	1.462634E+1	6.964203E+1
0.999	1.334947E+0	-7.214992E-1	1.462634E+1	6.964337E+1
1.019	1.843498E+0	-7.372984E-1	1.462634E+1	6.964468E+1
1.040	1.629676E+0	-8.057615E-1	1.462634E+1	6.964413E+1
1.060	1.430300E+0	-8.531591E-1	1.462634E+1	6.964133E+1
1.079	1.762592E+0	-8.584255E-1	1.462634E+1	6.964691E+1
1.099	2.250917E+0	-7.899623E-1	1.462634E+1	6.964731E+1
1.120	2.721905E+0	-8.900238E-1	1.462634E+1	6.964899E+1
1.140	2.918391E+0	-9.479542E-1	1.462634E+1	6.964951E+1
1.159	2.664115E+0	-1.074348E+0	1.462634E+1	6.964667E+1
1.180	3.123545E+0	-1.148077E+0	1.462634E+1	6.964941E+1
1.200	3.637875E+0	-1.184942E+0	1.462634E+1	6.964926E+1
1.219	4.157985E+0	-1.316602E+0	1.462634E+1	6.965002E+1
1.239	4.345802E+0	-1.406131E+0	1.462634E+1	6.964990E+1
1.259	4.264896E+0	-1.590454E+0	1.462634E+1	6.964777E+1
1.280	4.600077E+0	-1.780045E+0	1.462634E+1	6.964972E+1
1.299	5.111518E+0	-1.938036E+0	1.462634E+1	6.964960E+1
1.319	5.883014E+0	-2.111828E+0	1.462634E+1	6.964905E+1
1.339	5.946582E+0	-2.243487E+0	1.462634E+1	6.964740E+1
1.359	5.822334E+0	-2.464676E+0	1.462634E+1	6.964471E+1
1.379	6.033267E+0	-2.638467E+0	1.462634E+1	6.964743E+1
1.399	6.787426E+0	-2.838591E+0	1.462634E+1	6.964844E+1
1.419	7.345098E+0	-3.054513E+0	1.462634E+1	6.964694E+1
1.439	7.486684E+0	-3.207238E+0	1.462634E+1	6.964777E+1
1.459	7.345098E+0	-3.444226E+0	1.462634E+1	6.964514E+1
1.479	7.665832E+0	-3.533754E+0	1.462634E+1	6.964771E+1
1.499	8.217726E+0	-3.639083E+0	1.462634E+1	6.964911E+1
1.519	8.775399E+0	-3.833939E+0	1.462634E+1	6.964893E+1
1.539	8.876531E+0	-4.055128E+0	1.462634E+1	6.964999E+1
1.559	8.882310E+0	-4.344780E+0	1.462634E+1	6.964966E+1
1.579	9.153923E+0	-4.592301E+0	1.462634E+1	6.965463E+1
1.599	9.766496E+0	-4.813488E+0	1.462634E+1	6.965936E+1
1.619	1.047153E+1	-5.039943E+0	1.462634E+1	6.966226E+1
1.639	1.063623E+1	-5.108406E+0	1.462634E+1	6.966467E+1
1.659	1.048020E+1	-5.498120E+0	1.462634E+1	6.966852E+1
1.679	1.086450E+1	-5.793038E+0	1.462634E+1	6.967603E+1
1.699	1.134705E+1	-5.661378E+0	1.462634E+1	6.968085E+1
1.719	1.206365E+1	-6.224882E+0	1.462634E+1	6.968588E+1
1.739	1.221390E+1	-7.225497E+0	1.462634E+1	6.968924E+1
1.759	1.211566E+1	-8.078654E+0	1.462634E+1	6.969562E+1
1.779	1.240750E+1	-8.742219E+0	1.462634E+1	6.970609E+1
1.799	1.303741E+1	-9.258326E+0	1.462634E+1	6.971301E+1
1.819	1.363842E+1	-9.637507E+0	1.462634E+1	6.972150E+1
1.839	1.382335E+1	-9.916625E+0	1.462634E+1	6.972818E+1
1.859	1.366732E+1	-1.012728E+1	1.462634E+1	6.973709E+1
1.879	1.394760E+1	-1.027474E+1	1.462634E+1	6.975052E+1
1.899	1.481733E+1	-1.037480E+1	1.462634E+1	6.976309E+1
1.919	1.533744E+1	-1.044853E+1	1.462634E+1	6.977374E+1
1.939	1.549059E+1	-1.049066E+1	1.462634E+1	6.978455E+1
1.959	1.547614E+1	-1.052226E+1	1.462634E+1	6.979947E+1
1.979	1.564951E+1	-1.054333E+1	1.462634E+1	6.981537E+1
2.000	1.639500E+1	-1.055913E+1	1.462634E+1	6.983200E+1
2.020	1.695845E+1	-1.055913E+1	1.462634E+1	6.984723E+1
2.039	1.705669E+1	-1.054859E+1	1.462634E+1	6.986304E+1
2.059	1.692667E+1	-1.053279E+1	1.462634E+1	6.987860E+1
2.080	1.724740E+1	-1.052226E+1	1.462634E+1	6.989899E+1
2.099	1.809113E+1	-1.050120E+1	1.462634E+1	6.991754E+1
2.119	1.849277E+1	-1.048013E+1	1.462634E+1	6.993433E+1
2.139	1.864592E+1	-1.045380E+1	1.462634E+1	6.995303E+1
2.160	1.842343E+1	-1.042747E+1	1.462634E+1	6.997183E+1
2.180	1.881062E+1	-1.039587E+1	1.462634E+1	6.999359E+1
2.200	1.937407E+1	-1.036954E+1	1.462634E+1	7.001517E+1
2.219	2.000398E+1	-1.034320E+1	1.462634E+1	7.003336E+1
2.240	1.995775E+1	-1.031160E+1	1.462634E+1	7.005307E+1
2.259	1.995486E+1	-1.028527E+1	1.462634E+1	7.007474E+1
2.279	2.013112E+1	-1.024841E+1	1.462634E+1	7.009863E+1
2.299	2.080726E+1	-1.022734E+1	1.462634E+1	7.011893E+1
2.320	2.123490E+1	-1.019048E+1	1.462634E+1	7.014029E+1
2.339	2.140539E+1	-1.015361E+1	1.462634E+1	7.016122E+1
2.359	2.131292E+1	-1.011675E+1	1.462634E+1	7.018201E+1
2.379	2.159898E+1	-1.007988E+1	1.462634E+1	7.020392E+1
2.400	2.222889E+1	-1.004828E+1	1.462634E+1	7.022559E+1
2.419	2.266232E+1	-1.001142E+1	1.462634E+1	7.024539E+1
2.439	2.264787E+1	-9.979823E+0	1.462634E+1	7.026462E+1
2.461	2.262475E+1	-9.942957E+0	1.462634E+1	7.028189E+1
2.479	2.303795E+1	-9.906093E+0	1.462634E+1	7.030475E+1
2.499	2.359851E+1	-9.869228E+0	1.462634E+1	7.032230E+1
2.519	2.403194E+1	-9.832363E+0	1.462634E+1	7.033640E+1
2.540	2.419664E+1	-9.806031E+0	1.462634E+1	7.035229E+1
2.559	2.395103E+1	-9.769166E+0	1.462634E+1	7.036633E+1
2.579	2.428043E+1	-9.732301E+0	1.462634E+1	7.038422E+1
2.599	2.486700E+1	-9.695437E+0	1.462634E+1	7.039954E+1
2.619	2.529176E+1	-9.663839E+0	1.462634E+1	7.041196E+1
2.639	2.537266E+1	-9.632240E+0	1.462634E+1	7.042520E+1
2.659	2.521952E+1	-9.590109E+0	1.462634E+1	7.043808E+1
2.679	2.547668E+1	-9.563777E+0	1.462634E+1	7.045398E+1
2.699	2.606614E+1	-9.532178E+0	1.462634E+1	7.046701E+1
2.719	2.664982E+1	-9.500580E+0	1.462634E+1	7.048053E+1
2.739	2.669894E+1	-9.463715E+0	1.462634E+1	7.049442E+1
2.759	2.655158E+1	-9.437383E+0	1.462634E+1	7.050571E+1
2.779	2.679718E+1	-9.400519E+0	1.462634E+1	7.052222E+1
2.799	2.728840E+1	-9.368921E+0	1.462634E+1	7.053470E+1
2.819	2.788075E+1	-9.332055E+0	1.462634E+1	7.054550E+1
2.839	2.786630E+1	-9.300457E+0	1.462634E+1	7.055817E+1
2.859	2.759180E+1	-9.274125E+0	1.462634E+1	7.056870E+1
2.879	2.794142E+1	-9.237260E+0	1.462634E+1	7.058331E+1
2.899	2.834306E+1	-9.205662E+0	1.462634E+1	7.059610E+1
2.919	2.873026E+1	-9.179330E+0	1.462634E+1	7.060767E+1
2.939	2.879383E+1	-9.158265E+0	1.462634E+1	7.061868E+1
2.959	2.841530E+1	-9.142465E+0	1.462634E+1	7.062878E+1
2.979	2.858000E+1	-9.116133E+0	1.462634E+1	7.064301E+1
2.999	2.893541E+1	-9.105601E+0	1.462634E+1	7.065335E+1
3.019	2.916079E+1	-9.089801E+0	1.462634E+1	7.066391E+1
3.039	2.896431E+1	-9.063469E+0	1.462634E+1	7.067383E+1
3.059	2.850199E+1	-9.058203E+0	1.462634E+1	7.068210E+1
3.079	2.865802E+1	-9.047670E+0	1.462634E+1	7.069656E+1
3.099	2.896431E+1	-9.037137E+0	1.462634E+1	7.070392E+1
3.119	2.904521E+1	-9.037137E+0	1.462634E+1	7.071246E+1
3.139	2.872737E+1	-9.037137E+0	1.462634E+1	7.072040E+1
3.159	2.840663E+1	-9.037137E+0	1.462634E+1	7.072659E+1
3.179	2.836329E+1	-9.037137E+0	1.462634E+1	7.073624E+1
3.199	2.869269E+1	-9.042404E+0	1.462634E+1	7.074518E+1
3.219	2.889496E+1	-9.037137E+0	1.462634E+1	7.074744E+1
3.239	2.854822E+1	-9.037137E+0	1.462634E+1	7.075348E+1
3.259	2.809746E+1	-9.042404E+0	1.462634E+1	7.075681E+1
3.279	2.802811E+1	-9.042404E+0	1.462634E+1	7.076257E+1
3.307	2.837196E+1	-9.047670E+0	1.462634E+1	7.076605E+1
3.320	2.863779E+1	-9.052937E+0	1.462634E+1	7.076501E+1
3.339	2.823037E+1	-9.063469E+0	1.462634E+1	7.076614E+1
3.359	2.773338E+1	-9.063469E+0	1.462634E+1	7.076431E+1
3.379	2.782007E+1	-9.079269E+0	1.462634E+1	7.076688E+1
3.399	2.812924E+1	-9.079269E+0	1.462634E+1	7.076477E+1
3.419	2.817836E+1	-9.089801E+0	1.462634E+1	7.076010E+1
3.439	2.784318E+1	-9.089801E+0	1.462634E+1	7.075516E+1
3.459	2.746177E+1	-9.100335E+0	1.462634E+1	7.074863E+1
3.480	2.746755E+1	-9.105601E+0	1.462634E+1	7.074512E+1
3.499	2.776806E+1	-9.116133E+0	1.462634E+1	7.073932E+1
3.519	2.781140E+1	-9.116133E+0	1.462634E+1	7.072806E+1
3.540	2.749644E+1	-9.131933E+0	1.462634E+1	7.072122E+1
3.559	2.706302E+1	-9.137199E+0	1.462634E+1	7.070938E+1
3.580	2.706880E+1	-9.142465E+0	1.462634E+1	7.070313E+1
3.600	2.747333E+1	-9.147732E+0	1.462634E+1	7.068979E+1
3.619	2.758602E+1	-9.158265E+0	1.462634E+1	7.067715E+1
3.640	2.704568E+1	-9.168797E+0	1.462634E+1	7.066467E+1
3.660	2.684342E+1	-9.179330E+0	1.462634E+1	7.064676E+1
3.680	2.690410E+1	-9.184596E+0	1.462634E+1	7.063470E+1
3.699	2.704857E+1	-9.195129E+0	1.462634E+1	7.061786E+1
3.720	2.700812E+1	-9.210928E+0	1.462634E+1	7.059525E+1
3.739	2.703990E+1	-9.210928E+0	1.462634E+1	7.057632E+1
3.760	2.642155E+1	-9.221462E+0	1.462634E+1	7.055411E+1
3.779	2.647934E+1	-9.231994E+0	1.462634E+1	7.053418E+1
3.799	2.671628E+1	-9.237260E+0	1.462634E+1	7.051199E+1
3.820	2.684053E+1	-9.247794E+0	1.462634E+1	7.048578E+1
3.839	2.660648E+1	-9.253060E+0	1.462634E+1	7.046170E+1
3.859	2.607481E+1	-9.258326E+0	1.462634E+1	7.043512E+1
3.880	2.607481E+1	-9.263592E+0	1.462634E+1	7.041028E+1
3.899	2.648512E+1	-9.274125E+0	1.462634E+1	7.038730E+1
3.919	2.640421E+1	-9.279392E+0	1.462634E+1	7.036069E+1
3.939	2.621929E+1	-9.289924E+0	1.462634E+1	7.033313E+1
3.959	2.574541E+1	-9.300457E+0	1.462634E+1	7.030670E+1
3.979	2.581476E+1	-9.305724E+0	1.462634E+1	7.028201E+1
3.999	2.606036E+1	-9.310990E+0	1.462634E+1	7.025452E+1
4.019	2.593900E+1	-9.321523E+0	1.462634E+1	7.022232E+1
4.039	2.582342E+1	-9.332055E+0	1.462634E+1	7.019217E+1
4.059	2.545646E+1	-9.347855E+0	1.462634E+1	7.015878E+1
4.079	2.543623E+1	-9.358387E+0	1.462634E+1	7.012997E+1
4.099	2.573096E+1	-9.363654E+0	1.462634E+1	7.009628E+1
4.119	2.581187E+1	-9.368921E+0	1.462634E+1	7.005997E+1
4.139	2.546224E+1	-9.379453E+0	1.462634E+1	7.002249E+1
4.159	2.507216E+1	-9.379453E+0	1.462634E+1	6.998428E+1
4.179	2.520218E+1	-9.389985E+0	1.462634E+1	6.994940E+1
4.199	2.552581E+1	-9.400519E+0	1.462634E+1	6.991183E+1
4.220	2.558071E+1	-9.411051E+0	1.462634E+1	6.987018E+1
4.239	2.523397E+1	-9.421586E+0	1.462634E+1	6.983066E+1
4.260	2.471386E+1	-9.426853E+0	1.462634E+1	6.979062E+1
4.280	2.477743E+1	-9.432117E+0	1.462634E+1	6.975128E+1
4.299	2.505193E+1	-9.442650E+0	1.462634E+1	6.971118E+1
4.319	2.526864E+1	-9.447916E+0	1.462634E+1	6.966672E+1
4.340	2.482655E+1	-9.458449E+0	1.462634E+1	6.962341E+1
4.359	2.434689E+1	-9.468982E+0	1.462634E+1	6.957947E+1
4.380	2.450581E+1	-9.468982E+0	1.462634E+1	6.953912E+1
4.400	2.489301E+1	-9.484781E+0	1.462634E+1	6.949194E+1
4.419	2.483811E+1	-9.490048E+0	1.462634E+1	6.944095E+1
4.439	2.442202E+1	-9.500580E+0	1.462634E+1	6.939313E+1
4.459	2.418508E+1	-9.505846E+0	1.462634E+1	6.934424E+1
4.479	2.421398E+1	-9.516380E+0	1.462634E+1	6.929694E+1
4.499	2.455205E+1	-9.526912E+0	1.462634E+1	6.924597E+1
4.519	2.456360E+1	-9.532178E+0	1.462634E+1	6.919510E+1
4.539	2.427177E+1	-9.537444E+0	1.462634E+1	6.914355E+1
4.559	2.382389E+1	-9.547978E+0	1.462634E+1	6.909250E+1
4.579	2.389902E+1	-9.558510E+0	1.462634E+1	6.904239E+1
4.599	2.422553E+1	-9.563777E+0	1.462634E+1	6.899646E+1
4.619	2.429488E+1	-9.574310E+0	1.462634E+1	6.894632E+1
4.639	2.387879E+1	-9.579576E+0	1.462634E+1	6.890057E+1
4.659	2.348004E+1	-9.584842E+0	1.462634E+1	6.885165E+1
4.679	2.351761E+1	-9.595375E+0	1.462634E+1	6.880750E+1
4.699	2.391636E+1	-9.600642E+0	1.462634E+1	6.876178E+1
4.719	2.383545E+1	-9.616441E+0	1.462634E+1	6.871384E+1
4.739	2.369676E+1	-9.626974E+0	1.462634E+1	6.866788E+1
4.759	2.321421E+1	-9.626974E+0	1.462634E+1	6.862100E+1
4.779	2.335002E+1	-9.642773E+0	1.462634E+1	6.857703E+1
4.799	2.366786E+1	-9.648039E+0	1.462634E+1	6.852942E+1
4.819	2.364474E+1	-9.653305E+0	1.462634E+1	6.848236E+1
4.839	2.333557E+1	-9.663839E+0	1.462634E+1	6.843460E+1
4.859	2.284724E+1	-9.669105E+0	1.462634E+1	6.838812E+1
4.879	2.301483E+1	-9.674371E+0	1.462634E+1	6.834100E+1
4.899	2.337602E+1	-9.684904E+0	1.462634E+1	6.829529E+1
4.919	2.339336E+1	-9.695437E+0	1.462634E+1	6.824655E+1
4.939	2.302928E+1	-9.695437E+0	1.462634E+1	6.819736E+1
4.959	2.261031E+1	-9.705969E+0	1.462634E+1	6.815146E+1
4.979	2.285302E+1	-9.705969E+0	1.462634E+1	6.810474E+1
4.999	2.306685E+1	-9.716503E+0	1.462634E+1	6.805762E+1
