0.000000	2.348179
0.000100	2.308648
0.000200	2.290477
0.000300	2.260192
0.000400	2.290796
0.000500	2.271349
0.000600	2.255410
0.000700	2.260510
0.000800	2.280913
0.000900	2.357743
0.001000	2.296853
0.001100	2.303548
0.001200	2.280913
0.001300	2.256685
0.001400	2.267205
0.001500	2.261467
0.001600	2.264017
0.001700	2.275813
0.001800	2.270393
0.001900	2.263380
0.002000	2.284101
0.002100	2.334471
0.002200	2.330008
0.002300	2.328095
0.002400	2.342759
0.002500	2.315981
0.002600	2.260510
0.002700	2.283145
0.002800	2.329370
0.002900	2.302591
0.003000	2.286014
0.003100	2.263698
0.003200	2.298447
0.003300	2.275813
0.003400	2.283782
0.003500	2.316937
0.003600	2.331283
0.003700	2.338615
0.003800	2.339890
0.003900	2.335746
0.004000	2.336702
0.004100	2.339890
0.004200	2.341165
0.004300	2.315662
0.004400	2.325226
0.004500	2.332558
0.004600	2.336702
0.004700	2.328095
0.004800	2.324588
0.004900	2.310561
0.005000	2.292390
0.005100	2.288564
0.005200	2.320125
0.005300	2.329689
0.005400	2.311199
0.005500	2.295897
0.005600	2.329051
0.005700	2.326501
0.005800	2.315981
0.005900	2.330645
0.006000	2.315662
0.006100	2.282188
0.006200	2.316299
0.006300	2.293984
0.006400	2.299403
0.006500	2.327457
0.006600	2.380058
0.006700	2.332558
0.006800	2.332239
0.006900	2.323632
0.007000	2.353917
0.007100	2.357105
0.007200	2.339890
0.007300	2.348498
0.007400	2.340847
0.007500	2.329689
0.007600	2.350729
0.007700	2.401099
0.007800	2.382290
0.007900	2.370813
0.008000	2.405562
0.008100	2.429790
0.008200	2.395360
0.008300	2.390260
0.008400	2.318212
0.008500	2.357743
0.008600	2.344991
0.008700	2.292390
0.008800	2.311517
0.008900	2.274856
0.009000	2.251584
0.009100	2.240745
0.009200	2.277407
0.009300	2.223212
0.009400	2.272943
0.009500	2.278682
0.009600	2.268162
0.009700	2.276131
0.009800	2.263061
0.009900	2.194839
0.010000	2.228312
0.010100	2.289521
0.010200	2.294621
0.010300	2.276450
0.010400	2.251584
0.010500	2.271349
0.010600	2.232138
0.010700	2.206315
0.010800	2.174755
0.010900	2.165510
0.011000	2.142875
0.011100	2.108765
0.011200	2.094100
0.011300	2.073060
0.011400	2.054251
0.011500	2.105258
0.011600	2.161684
0.011700	2.130443
0.011800	2.135543
0.011900	2.113546
0.012000	2.061264
0.012100	2.048194
0.012200	2.050744
0.012300	2.107489
0.012400	2.209822
0.012500	2.202171
0.012600	2.040224
0.012700	2.072422
0.012800	2.074016
0.012900	2.076885
0.013000	2.109083
0.013100	2.044368
0.013200	2.045643
0.013300	2.061902
0.013400	2.040861
0.013500	1.968176
0.013600	1.884334
0.013700	1.804635
0.013800	1.782957
0.013900	1.856280
0.014000	1.945223
0.014100	1.969452
0.014200	1.944267
0.014300	1.916532
0.014400	1.923864
0.014500	1.965626
0.014600	1.966582
