0.000000	2.498650
0.000100	2.469321
0.000200	2.458482
0.000300	2.441585
0.000400	2.403649
0.000500	2.393448
0.000600	2.511083
0.000700	2.400461
0.000800	2.451149
0.000900	2.462626
0.001000	2.533079
0.001100	2.616285
0.001200	2.546787
0.001300	2.563365
0.001400	2.605764
0.001500	2.584086
0.001600	2.520328
0.001700	2.550613
0.001800	2.550932
0.001900	2.549657
0.002000	2.498650
0.002100	2.561133
0.002200	2.555395
0.002300	2.570378
0.002400	2.577073
0.002500	2.593650
0.002600	2.512995
0.002700	2.483985
0.002800	2.509170
0.002900	2.446049
0.003000	2.428515
0.003100	2.520009
0.003200	2.609590
0.003300	2.620429
0.003400	2.622979
0.003500	2.608315
0.003600	2.578986
0.003700	2.622660
0.003800	2.606402
0.003900	2.541049
0.004000	2.532123
0.004100	2.506619
0.004200	2.491317
0.004300	2.522240
0.004400	2.475696
0.004500	2.424052
0.004600	2.496418
0.004700	2.423095
0.004800	2.388666
0.004900	2.395360
0.005000	2.384203
0.005100	2.366988
0.005200	2.360293
0.005300	2.332558
0.005400	2.205040
0.005500	2.245208
0.005600	2.273581
0.005700	2.277725
0.005800	2.282507
0.005900	2.286333
0.006000	2.289202
0.006100	2.291115
0.006200	2.291752
0.006300	2.296534
0.006400	2.303548
0.006500	2.309286
0.006600	2.314705
0.006700	2.316618
0.006800	2.312474
0.006900	2.232138
0.007000	2.240745
0.007100	2.319806
0.007200	2.353280
0.007300	2.329689
0.007400	2.356786
0.007500	2.411938
0.007600	2.214604
0.007700	2.271349
0.007800	2.262104
0.007900	2.296534
0.008000	2.337977
0.008100	2.354236
0.008200	2.256366
0.008300	2.298128
0.008400	2.256685
0.008500	2.202490
0.008600	2.295578
0.008700	2.415763
0.008800	2.512039
0.008900	2.585043
0.009000	2.588549
0.009100	2.558264
0.009200	2.546469
0.009300	2.578029
0.009400	2.584724
0.009500	2.594607
0.009600	2.585043
0.009700	2.577710
0.009800	2.560177
0.009900	2.530529
0.010000	2.529254
0.010100	2.538499
0.010200	2.470596
0.010300	2.469002
0.010400	2.462307
0.010500	2.458800
0.010600	2.437760
0.010700	2.424052
0.010800	2.437441
0.010900	2.439991
0.011000	2.435847
0.011100	2.435210
0.011200	2.417676
0.011300	2.424052
0.011400	2.457206
0.011500	2.556351
